Date,Open,High,Low,Close,Adj Close,Volume
2008/2/12,1.450305343,1.460898995,1.450200081,1.45819366,1.45819366,0
2008/2/13,1.457704663,1.459406614,1.453805327,1.455604076,1.455604076,0
2008/2/14,1.455794811,1.464707851,1.455095768,1.464407682,1.464407682,0
2008/2/15,1.464193225,1.470609903,1.463400364,1.467609882,1.467609882,0
2008/2/18,1.467609882,1.469097495,1.461710453,1.465008259,1.465008259,0
2008/2/19,1.464793682,1.475709796,1.464600563,1.472992659,1.472992659,0
2008/2/20,1.473101258,1.473296523,1.462501526,1.472298741,1.472298741,0
2008/2/21,1.472407103,1.483591437,1.470804572,1.481503487,1.481503487,0
2008/2/22,1.481591225,1.485597134,1.47920239,1.482601762,1.482601762,0
2008/2/25,1.483393312,1.484296083,1.479990602,1.483591437,1.483591437,0
2008/2/26,1.483591437,1.503895044,1.478393197,1.499610066,1.499610066,0
2008/2/27,1.499789953,1.514004588,1.498396754,1.511807203,1.511807203,0
2008/2/28,1.511807203,1.522788525,1.507704377,1.519595146,1.519595146,0
2008/2/29,1.518695116,1.523809552,1.515495896,1.519202709,1.519202709,0
2008/3/3,1.520311356,1.526997328,1.516392231,1.520010948,1.520010948,0
2008/3/4,1.519895554,1.524599433,1.51770401,1.521005154,1.521005154,0
2008/3/5,1.520889401,1.52900517,1.515289307,1.527697206,1.527697206,0
2008/3/6,1.527790546,1.53981185,1.527393818,1.538508892,1.538508892,0
2008/3/7,1.538508892,1.543710113,1.532590508,1.533601284,1.533601284,0
2008/3/10,1.537988305,1.538698196,1.532308698,1.534095287,1.534095287,0
2008/3/11,1.534189463,1.548802853,1.528794765,1.534189463,1.534189463,0
2008/3/12,1.534095287,1.557098746,1.534095287,1.55400157,1.55400157,0
2008/3/13,1.554194808,1.564504504,1.552505851,1.562206984,1.562206984,0
2008/3/14,1.562304735,1.568209291,1.553904891,1.561792254,1.561792254,0
2008/3/17,1.574803114,1.590305567,0.07290224,1.574803114,1.574803114,0
2008/3/18,1.574704051,1.582804441,1.561694741,1.565802813,1.565802813,0
2008/3/19,1.565900922,1.577909231,1.558700681,1.563892841,1.563892841,0
2008/3/20,1.564088583,1.564088583,1.540309906,1.544210672,1.544210672,0
2008/3/21,1.54380548,1.569710851,1.54099822,1.569710851,1.569710851,0
2008/3/24,1.540689588,1.544807196,1.534589648,1.543495655,1.543495655,0
2008/3/25,1.543900728,1.565704823,1.541710973,1.561207175,1.561207175,0
2008/3/26,1.561207175,1.585791349,1.559089541,1.58240366,1.58240366,0
2008/3/27,1.582003117,1.58450985,1.573291779,1.581402659,1.581402659,0
2008/3/28,1.580902696,1.583606482,1.575001597,1.576093793,1.576093793,0
2008/3/31,1.579304814,1.589092493,1.57510078,1.57579577,1.57579577,0
2008/4/2,1.561694741,1.569908023,1.554194808,1.567791343,1.567791343,0
2008/4/3,1.56788969,1.5686028,1.551710725,1.566710591,1.566710591,0
2008/4/4,1.566587806,1.575299263,1.564406633,1.573687911,1.573687911,0
2008/4/7,1.572994709,1.573588848,1.563892841,1.570499659,1.570499659,0
2008/4/8,1.557001829,1.562963963,1.555790663,1.55780232,1.55780232,0
2008/4/9,1.569292188,1.586093187,1.569095016,1.58240366,1.58240366,0
2008/4/10,1.582303524,1.590305567,1.572796822,1.57420814,1.57420814,0
2008/4/11,1.574307203,1.585012197,1.574109077,1.582203388,1.582203388,0
2008/4/14,1.572005749,1.588587523,1.56788969,1.582503796,1.582503796,0
2008/4/15,1.582604051,1.587301612,1.576292515,1.578606725,1.578606725,0
2008/4/16,1.578407407,1.597597122,1.578008771,1.595812559,1.595812559,0
2008/4/17,1.595405221,1.597597122,1.585891962,1.590204358,1.590204358,0
2008/4/18,1.590406656,1.595405221,1.572104573,1.573390841,1.573390841,0
2008/4/21,1.58040309,1.594311476,1.579878569,1.591191173,1.591191173,0
2008/4/22,1.591140509,1.601306558,1.584308982,1.598797798,1.598797798,0
2008/4/23,1.598184466,1.599795222,1.586495757,1.587402344,1.587402344,0
2008/4/24,1.587603927,1.588486671,1.564455628,1.568406105,1.568406105,0
2008/4/25,1.568430662,1.570697069,1.556056976,1.563697219,1.563697219,0
2008/4/28,1.560111046,1.568799734,1.560111046,1.565288186,1.565288186,0
2008/4/29,1.565092206,1.56609714,1.555379391,1.556710958,1.556710958,0
2008/4/30,1.556880593,1.563868403,1.552987933,1.562206984,1.562206984,0
2008/5/2,1.547795892,1.549810886,1.537704587,1.543400407,1.543400407,0
2008/5/5,1.543495655,1.551807046,1.54320991,1.549810886,1.549810886,0
2008/5/6,1.549834967,1.559162378,1.546096802,1.553591013,1.553591013,0
2008/5/7,1.553808331,1.553808331,1.537090063,1.538508892,1.538508892,0
2008/5/8,1.557608247,1.557608247,1.545165181,1.546407819,1.546407819,0
2008/5/9,1.539693356,1.54899466,1.539622068,1.54899466,1.54899466,0
2008/5/12,1.54559505,1.556880593,1.537893653,1.55400157,1.55400157,0
2008/5/13,1.553639412,1.556177974,1.543900728,1.547700047,1.547700047,0
2008/5/14,1.547292948,1.548491001,1.540404797,1.546910048,1.546910048,0
2008/5/15,1.546790481,1.554508924,1.542805195,1.545093536,1.545093536,0
2008/5/16,1.545236826,1.559600115,1.544091582,1.559600115,1.559600115,0
2008/5/19,1.558312058,1.5629884,1.549210668,1.552795053,1.552795053,0
2008/5/20,1.552987933,1.567791343,1.551036954,1.565410733,1.565410733,0
2008/5/21,1.564406633,1.579903603,1.563990712,1.578806043,1.578806043,0
2008/5/22,1.578706384,1.580877662,1.569809437,1.573192835,1.573192835,0
2008/5/23,1.573192835,1.579304814,1.570499659,1.578507066,1.578507066,0
2008/5/26,1.576839328,1.579304814,1.574480891,1.577934146,1.577934146,0
2008/5/27,1.577809691,1.581802964,1.567692876,1.569095016,1.569095016,0
2008/5/28,1.569267511,1.575597167,1.561621547,1.565606833,1.565606833,0
2008/5/29,1.565214634,1.566391587,1.54899466,1.551807046,1.551807046,0
2008/5/30,1.551590323,1.556832194,1.546790481,1.554098248,1.554098248,0
2008/6/2,1.556396008,1.557292819,1.549810886,1.554605603,1.554605603,0
2008/6/3,1.554605603,1.562646389,1.542400599,1.545022011,1.545022011,0
2008/6/4,1.545069695,1.547891736,1.54230547,1.543257594,1.543257594,0
2008/6/5,1.543400407,1.559989333,1.537893653,1.558894992,1.558894992,0
2008/6/6,1.559089541,1.578606725,1.557705283,1.578507066,1.578507066,0
2008/6/9,1.57900548,1.584208608,1.562304735,1.564357638,1.564357638,0
2008/6/10,1.564700365,1.565508723,1.544711709,1.546407819,1.546407819,0
2008/6/11,1.546503425,1.558190584,1.545810103,1.555790663,1.555790663,0
2008/6/12,1.555403471,1.556589842,1.538958788,1.546096802,1.546096802,0
2008/6/13,1.545189023,1.546288133,1.53151083,1.536900997,1.536900997,0
2008/6/16,1.539171934,1.551710725,1.53529644,1.547388792,1.547388792,0
2008/6/17,1.547388792,1.55489552,1.546479464,1.552192569,1.552192569,0
2008/6/18,1.551999688,1.55400157,1.546910048,1.553808331,1.553808331,0
2008/6/19,1.553904891,1.558676481,1.546910048,1.550988793,1.550988793,0
2008/6/20,1.550988793,1.565190196,1.549498677,1.562793016,1.562793016,0
2008/6/23,1.559892058,1.562548757,1.547388792,1.55228889,1.55228889,0
2008/6/24,1.552602172,1.562011838,1.549690843,1.557001829,1.557001829,0
2008/6/25,1.557026029,1.5686028,1.554194808,1.567398071,1.567398071,0
2008/6/26,1.5674963,1.576590657,1.564210892,1.575299263,1.575299263,0
2008/6/27,1.575051308,1.579903603,1.572599053,1.575299263,1.575299263,0
2008/6/30,1.579404593,1.583506107,1.573489904,1.575001597,1.575001597,0
2008/7/2,1.579205155,1.589193463,1.578307748,1.587805629,1.587805629,0
2008/7/3,1.58800745,1.590507865,1.568504453,1.570006609,1.570006609,0
2008/7/4,1.569809437,1.572599053,1.566906929,1.571388125,1.571388125,0
2008/7/7,1.570499659,1.574902415,1.561597228,1.572005749,1.572005749,0
2008/7/8,1.541805983,1.550195336,1.531393528,1.533389568,1.533389568,0
2008/7/9,1.566759586,1.574902415,1.565386176,1.573588848,1.573588848,0
2008/7/10,1.573489904,1.579803824,1.569587708,1.578507066,1.578507066,0
2008/7/11,1.578706384,1.594896436,1.576789737,1.594896436,1.594896436,0
2008/7/14,1.591495037,1.593320847,1.584610224,1.589092493,1.589092493,0
2008/7/15,1.58896625,1.602820992,1.587402344,1.589900851,1.589900851,0
2008/7/16,1.590027332,1.594591141,1.580602884,1.582203388,1.582203388,0
2008/7/17,1.582103252,1.589193463,1.579254866,1.585590124,1.585590124,0
2008/7/18,1.585389018,1.588209152,1.581202626,1.585389018,1.585389018,0
2008/7/21,1.583405852,1.593092442,1.583205342,1.591393709,1.591393709,0
2008/7/22,1.591317773,1.594209909,1.576789737,1.579205155,1.579205155,0
2008/7/23,1.579329729,1.579803824,1.567299843,1.569242835,1.569242835,0
2008/7/24,1.569292188,1.571116567,1.563599467,1.568873644,1.568873644,0
2008/7/25,1.568898082,1.57510078,1.566489697,1.567299843,1.567299843,0
2008/7/28,1.569809437,1.576491356,1.568701267,1.574133873,1.574133873,0
2008/7/29,1.574009895,1.57579577,1.555717945,1.559089541,1.559089541,0
2008/7/30,1.558894992,1.561329007,1.552602172,1.557365537,1.557365537,0
2008/7/31,1.557341337,1.569710851,1.557195783,1.55930829,1.55930829,0
2008/8/8,1.533413053,1.533601284,1.49999249,1.504890919,1.504890919,0
2008/8/26,1.461902738,1.468105316,1.45778966,1.464793682,1.464793682,0
2008/8/27,1.464793682,1.477192163,1.464193225,1.472580552,1.472580552,0
2008/8/28,1.472298741,1.480801344,1.468105316,1.471410394,1.471410394,0
2008/8/29,1.471194029,1.476385236,1.464600563,1.46709311,1.46709311,0
2008/9/1,1.469270229,1.470307112,1.456494451,1.457492232,1.457492232,0
2008/9/2,1.45778966,1.459598303,1.447408438,1.451589465,1.451589465,0
2008/9/3,1.451800227,1.453171611,1.438869715,1.448603511,1.448603511,0
2008/9/4,1.448645592,1.453995585,1.422697783,1.42649281,1.42649281,0
2008/9/5,1.426004648,1.43369174,1.420293212,1.427490592,1.427490592,0
2008/9/8,1.504890919,1.505004168,1.504008174,1.505004168,1.505004168,0
2008/9/9,1.415207744,1.422495365,1.405501127,1.414847493,1.414847493,0
2008/9/10,1.415007591,1.417193413,1.396004677,1.39840579,1.39840579,0
2008/9/11,1.398308039,1.403902888,1.389699578,1.399599671,1.399599671,0
2008/9/12,1.399795651,1.423994303,1.39779985,1.423994303,1.423994303,0
2008/9/15,1.430553794,1.447408438,1.410099149,1.42689991,1.42689991,0
2008/9/16,1.426391125,1.427612901,1.408907056,1.413507462,1.413507462,0
2008/9/17,1.413507462,1.43800056,1.410636306,1.432931542,1.432931542,0
2008/9/18,1.432808518,1.452707171,1.429000139,1.430492282,1.430492282,0
2008/9/19,1.430492282,1.449695468,1.416009426,1.441794753,1.441794753,0
2008/9/22,1.445295572,1.485707402,1.445295572,1.479596376,1.479596376,0
2008/9/23,1.479596376,1.482623577,1.46280098,1.469291806,1.469291806,0
2008/9/24,1.469097495,1.47401309,1.461304665,1.463314652,1.463314652,0
2008/9/25,1.463400364,1.476494193,1.458406329,1.464193225,1.464193225,0
2008/9/26,1.464300394,1.467911363,1.456303596,1.459896684,1.459896684,0
2008/9/29,1.454799294,1.456027985,1.431004167,1.439325333,1.439325333,0
2008/9/30,1.439408183,1.441794753,1.40209198,1.409641981,1.409641981,0
2008/10/1,1.41029799,1.417032719,1.398699164,1.401620269,1.401620269,0
2008/10/2,1.40209198,1.40209198,1.376197338,1.380795956,1.380795956,0
2008/10/3,1.380605221,1.389680266,1.372005582,1.378492713,1.378492713,0
2008/10/6,1.365019917,1.36740911,1.345315576,1.35049367,1.35049367,0
2008/10/7,1.351004362,1.37300396,1.348908782,1.358806491,1.358806491,0
2008/10/8,1.505004168,1.505004168,1.49140203,1.495707273,1.495707273,0
2008/10/9,1.362899184,1.378378749,1.358418703,1.359804153,1.359804153,0
2008/10/10,1.360007644,1.363586783,1.328303576,1.339800119,1.339800119,0
2008/10/13,1.361804128,1.36740911,1.34616673,1.362193704,1.362193704,0
2008/10/14,1.362193704,1.376102567,1.36141479,1.361804128,1.361804128,0
2008/10/15,1.361507416,1.368176222,1.343002915,1.344393134,1.344393134,0
2008/10/16,1.344302893,1.35319829,1.33579123,1.348999739,1.348999739,0
2008/10/17,1.348999739,1.351497412,1.339297652,1.342299938,1.342299938,0
2008/10/20,1.340500593,1.352685809,1.329203963,1.331327438,1.331327438,0
2008/10/21,1.331398368,1.335202575,1.305295587,1.306113958,1.306113958,0
2008/10/22,1.305943251,1.30679667,1.279099584,1.281673431,1.281673431,0
2008/10/23,1.281541944,1.299798489,1.273398638,1.294498444,1.294498444,0
2008/10/24,1.29411304,1.29411304,1.250500202,1.262993097,1.262993097,0
2008/10/27,1.263807058,1.266207457,1.235299945,1.24646318,1.24646318,0
2008/10/28,1.246836066,1.283005238,1.23429358,1.28090167,1.28090167,0
2008/10/29,1.28149271,1.297757387,1.263599515,1.295924306,1.295924306,0
2008/10/30,1.296008229,1.326594234,1.281903386,1.28680253,1.28680253,0
2008/10/31,1.287995815,1.287995815,1.26800561,1.27019608,1.27019608,0
2008/11/3,1.277498126,1.289440751,1.25819397,1.261797786,1.261797786,0
2008/11/4,1.262020826,1.304597378,1.253022909,1.298397779,1.298397779,0
2008/11/5,1.298498869,1.310306787,1.280983806,1.291805983,1.291805983,0
2008/11/6,1.291422367,1.292707801,1.26800561,1.269502759,1.269502759,0
2008/11/7,1.269293189,1.284736037,1.265806794,1.271407247,1.271407247,0
2008/11/10,1.282478809,1.292607546,1.272604585,1.274794817,1.274794817,0
2008/11/11,1.27481091,1.279737949,1.248704433,1.251595736,1.251595736,0
2008/11/12,1.25259912,1.262993097,1.244276285,1.245904088,1.245904088,0
2008/11/13,1.246696353,1.283400536,1.240094781,1.278870583,1.278870583,0
2008/11/14,1.278805137,1.279803395,1.259001851,1.259699702,1.259699702,0
2008/11/17,1.252897263,1.273852944,1.251799464,1.264398336,1.264398336,0
2008/11/18,1.264542222,1.269099951,1.257197499,1.263695359,1.263695359,0
2008/11/19,1.263407946,1.279819846,1.248003125,1.250531435,1.250531435,0
2008/11/20,1.250328183,1.258399844,1.243394494,1.243904948,1.243904948,0
2008/11/21,1.244106054,1.263583541,1.243703723,1.25909698,1.25909698,0
2008/11/24,1.263759255,1.295605302,1.257181644,1.291772723,1.291772723,0
2008/11/25,1.29160583,1.30741179,1.281197071,1.303407073,1.303407073,0
2008/11/26,1.303407073,1.303407073,1.282495141,1.289923072,1.289923072,0
2008/11/27,1.289623618,1.295706034,1.286504626,1.28950727,1.28950727,0
2008/11/28,1.289607048,1.295101881,1.265422344,1.269792914,1.269792914,0
2008/12/1,1.267507434,1.270163894,1.258605719,1.259906054,1.259906054,0
2008/12/2,1.259794831,1.276128769,1.257023573,1.271326423,1.271326423,0
2008/12/3,1.270922542,1.273998976,1.26109767,1.270793319,1.270793319,0
2008/12/4,1.270405889,1.284208179,1.256297231,1.277400255,1.277400255,0
2008/12/5,1.277693987,1.279197693,1.263807058,1.271698356,1.271698356,0
2008/12/8,1.489891052,1.496401191,1.481810808,1.491802573,1.491802573,0
2008/12/9,1.291405678,1.299595833,1.28090167,1.292607546,1.292607546,0
2008/12/10,1.292741299,1.305193305,1.290805578,1.301405549,1.301405549,0
2008/12/11,1.301591873,1.339494944,1.300863862,1.332995653,1.332995653,0
2008/12/12,1.332924485,1.340985894,1.325539112,1.335398793,1.335398793,0
2008/12/15,1.34399569,1.372193813,1.343598366,1.369600415,1.369600415,0
2008/12/16,1.369619131,1.413307667,1.363698363,1.406192899,1.406192899,0
2008/12/17,1.406390548,1.442813993,1.402288556,1.440839171,1.440839171,0
2008/12/18,1.440693855,1.467997551,1.421100497,1.429306507,1.429306507,0
2008/12/19,1.429204345,1.430696964,1.38299191,1.392602563,1.392602563,0
2008/12/22,1.397995353,1.411392808,1.391594768,1.395907164,1.395907164,0
2008/12/23,1.395790219,1.401993632,1.391904712,1.39378655,1.39378655,0
2008/12/24,1.394097328,1.401797056,1.393903017,1.400893807,1.400893807,0
2008/12/25,1.40069747,1.414007187,1.39840579,1.401502371,1.401502371,0
2008/12/26,1.401600718,1.411293149,1.399482131,1.402701616,1.402701616,0
2008/12/29,1.410596371,1.435997605,1.392505527,1.403902888,1.403902888,0
2008/12/30,1.403548121,1.422009826,1.400207281,1.414007187,1.414007187,0
2008/12/31,1.413607478,1.414507151,1.3855021,1.397995353,1.397995353,0
2009/1/1,1.397995353,1.405402422,1.395498157,1.399893641,1.399893641,0
2009/1/2,1.400266051,1.402308106,1.384293795,1.392292261,1.392292261,0
2009/1/5,1.395790219,1.395790219,1.355601311,1.364591599,1.364591599,0
2009/1/6,1.363177896,1.363177896,1.331806183,1.351004362,1.351004362,0
2009/1/7,1.349946737,1.374192715,1.343724847,1.36109972,1.36109972,0
2009/1/8,1.361340642,1.378435731,1.353802919,1.369900584,1.369900584,0
2009/1/9,1.369975567,1.372476339,1.341903687,1.345496655,1.345496655,0
2009/1/12,1.342696428,1.344393134,1.330494881,1.33600533,1.33600533,0
2009/1/13,1.33600533,1.33600533,1.315702915,1.320201755,1.320201755,0
2009/1/14,1.320707321,1.332693577,1.31020391,1.321702361,1.321702361,0
2009/1/15,1.320498109,1.322996378,1.304308057,1.315806866,1.315806866,0
2009/1/16,1.316205025,1.33338666,1.314993501,1.329203963,1.329203963,0
2009/1/19,1.33579123,1.337631583,1.306165099,1.309397459,1.309397459,0
2009/1/20,1.309792042,1.309929252,1.285413146,1.288493752,1.288493752,0
2009/1/21,1.288593292,1.307052851,1.285099268,1.300508499,1.300508499,0
2009/1/22,1.298903704,1.307291985,1.292006373,1.300677657,1.300677657,0
2009/1/23,1.300643802,1.301524162,1.277595997,1.296495676,1.296495676,0
2009/1/26,1.290206075,1.323398948,1.286603928,1.319191575,1.319191575,0
2009/1/27,1.318843722,1.331504703,1.313094139,1.321597576,1.321597576,0
2009/1/28,1.322016835,1.331203341,1.310804963,1.315322161,1.315322161,0
2009/1/29,1.315097332,1.316881061,1.292206764,1.29379499,1.29379499,0
2009/1/30,1.293895364,1.293895364,1.278200269,1.283697128,1.283697128,0
2009/2/2,1.275396347,1.289307714,1.271003366,1.28149271,1.28149271,0
2009/2/3,1.281197071,1.30510819,1.280524492,1.301286936,1.301286936,0
2009/2/4,1.301405549,1.306728363,1.28229785,1.2855618,1.2855618,0
2009/2/5,1.285694122,1.289806724,1.277498126,1.279115796,1.279115796,0
2009/2/6,1.279034019,1.298785686,1.275705457,1.292707801,1.292707801,0
2009/2/9,1.296092272,1.308403969,1.288593292,1.295907617,1.295907617,0
2009/2/10,1.29679811,1.305006027,1.281295657,1.291405678,1.291405678,0
2009/2/11,1.291805983,1.299072504,1.283878326,1.28680253,1.28680253,0
2009/2/12,1.286603928,1.293778181,1.273106813,1.289091706,1.289091706,0
2009/2/13,1.288593292,1.294196844,1.282593966,1.286603928,1.286603928,0
2009/2/16,1.279394031,1.282001972,1.273204088,1.279901624,1.279901624,0
2009/2/17,1.279361367,1.279361367,1.256597161,1.25819397,1.25819397,0
2009/2/18,1.259604454,1.263407946,1.252175689,1.256897211,1.256897211,0
2009/2/19,1.256660342,1.275493979,1.256107807,1.265902877,1.265902877,0
2009/2/20,1.265934944,1.293292999,1.256407619,1.293292999,1.293292999,0
2009/2/23,1.279099584,1.298498869,1.269486547,1.267812729,1.267812729,0
2009/2/24,1.267507434,1.287697434,1.266897202,1.287398934,1.287398934,0
2009/2/25,1.286603928,1.289607048,1.269599438,1.272426486,1.272426486,0
2009/2/26,1.271989465,1.280606508,1.269502759,1.272054195,1.272054195,0
2009/2/27,1.272102833,1.274892211,1.261399865,1.267893195,1.267893195,0
2009/3/2,1.25982666,1.262594342,1.254594922,1.256407619,1.256407619,0
2009/3/3,1.256202459,1.267218351,1.253007174,1.253179908,1.253179908,0
2009/3/4,1.253195643,1.26639986,1.246898413,1.263807058,1.263807058,0
2009/3/5,1.262961149,1.263807058,1.248501778,1.2546736,1.2546736,0
2009/3/6,1.254799604,1.274096251,1.254594922,1.263807058,1.263807058,0
2009/3/9,1.271698356,1.272394061,1.255997419,1.262275577,1.262275577,0
2009/3/10,1.262195945,1.2818048,1.262195945,1.27166605,1.27166605,0
2009/3/11,1.271536589,1.286306024,1.263200521,1.280672073,1.280672073,0
2009/3/12,1.28062284,1.294196844,1.273593307,1.289889932,1.289889932,0
2009/3/13,1.29000628,1.295437455,1.287100673,1.292991996,1.292991996,0
2009/3/16,1.288626552,1.30669415,1.287200093,1.297605872,1.297605872,0
2009/3/17,1.296983242,1.304001927,1.293594122,1.303322077,1.303322077,0
2009/3/18,1.303407073,1.352996945,1.299291968,1.348399401,1.348399401,0
2009/3/19,1.348908782,1.373192549,1.342407942,1.366194844,1.366194844,0
2009/3/20,1.366400123,1.372099757,1.353106737,1.358197331,1.358197331,0
2009/3/23,1.362824798,1.372890949,1.350621223,1.362045288,1.362045288,0
2009/3/24,1.361692786,1.367876768,1.344140291,1.348126769,1.348126769,0
2009/3/25,1.348599553,1.361507416,1.342894673,1.357699513,1.357699513,0
2009/3/26,1.357699513,1.3634938,1.350803733,1.35307014,1.35307014,0
2009/3/27,1.352996945,1.358991027,1.326893449,1.329203963,1.329203963,0
2009/3/30,1.326400638,1.328497529,1.312404752,1.318617582,1.318617582,0
2009/3/31,1.31849587,1.333706737,1.31820035,1.324696302,1.324696302,0
2009/4/1,1.324503303,1.327897787,1.317592502,1.324099898,1.324099898,0
2009/4/2,1.32420516,1.35069418,1.323994756,1.346692443,1.346692443,0
2009/4/3,1.346601844,1.349400282,1.33759582,1.348908782,1.348908782,0
2009/4/6,1.352704048,1.357791662,1.336398125,1.340572476,1.340572476,0
2009/4/7,1.340536475,1.340698242,1.323591709,1.32773912,1.32773912,0
2009/4/8,1.328197598,1.330796003,1.315927982,1.325135231,1.325135231,0
2009/4/9,1.325205445,1.333297729,1.31390512,1.315997243,1.315997243,0
2009/4/10,1.315598965,1.319800973,1.310169578,1.317592502,1.317592502,0
2009/4/13,1.318130851,1.339208007,1.313836098,1.336398125,1.336398125,0
2009/4/14,1.336987734,1.337792635,1.323907137,1.327404261,1.327404261,0
2009/4/15,1.327404261,1.328992009,1.315702915,1.322593927,1.322593927,0
2009/4/16,1.322803855,1.326664686,1.313508153,1.318043947,1.318043947,0
2009/4/17,1.318478584,1.319800973,1.302405596,1.304495335,1.304495335,0
2009/4/20,1.30481863,1.30481863,1.290106177,1.292891741,1.292891741,0
2009/4/21,1.292925119,1.298701286,1.290122747,1.293493748,1.293493748,0
2009/4/22,1.293393373,1.303305268,1.290089607,1.300576091,1.300576091,0
2009/4/23,1.300491691,1.315598965,1.298498869,1.31409502,1.31409502,0
2009/4/24,1.313991427,1.329893351,1.311905503,1.325802803,1.325802803,0
2009/4/27,1.322506428,1.323206425,1.300728321,1.30189693,1.30189693,0
2009/4/28,1.302592158,1.3165344,1.297235608,1.313094139,1.313094139,0
2009/4/29,1.312904596,1.333795667,1.312508225,1.326594234,1.326594234,0
2009/4/30,1.326224804,1.338204384,1.319992661,1.323521614,1.323521614,0
2009/5/1,1.323293924,1.332693577,1.323293924,1.326805472,1.326805472,0
2009/5/4,1.328285813,1.34399569,1.321492791,1.341867566,1.341867566,0
2009/5/5,1.341903687,1.343688607,1.328992009,1.331593394,1.331593394,0
2009/5/6,1.331717491,1.337202311,1.324801564,1.331292033,1.331292033,0
2009/5/7,1.331575751,1.347091556,1.325504065,1.339208007,1.339208007,0
2009/5/8,1.339566708,1.365206361,1.334543347,1.363902926,1.363902926,0
2009/5/11,1.36239779,1.36679244,1.356208086,1.358991027,1.358991027,0
2009/5/12,1.359101892,1.370801926,1.356796861,1.364498496,1.364498496,0
2009/5/13,1.364591599,1.372099757,1.357496738,1.358861804,1.358861804,0
2009/5/14,1.359305143,1.366474986,1.35319829,1.36360538,1.36360538,0
2009/5/15,1.363568187,1.3647964,1.346493006,1.350201964,1.350201964,0
2009/5/18,1.348126769,1.356392026,1.342804551,1.35580349,1.35580349,0
2009/5/19,1.356152773,1.36679244,1.353491426,1.363233566,1.363233566,0
2009/5/20,1.363233566,1.38299191,1.358492613,1.377296686,1.377296686,0
2009/5/21,1.377410412,1.392524958,1.373399973,1.390607834,1.390607834,0
2009/5/22,1.390530467,1.405007362,1.390356421,1.400305271,1.400305271,0
2009/5/25,1.402426124,1.403469324,1.396589518,1.40069747,1.40069747,0
2009/5/26,1.40048182,1.402308106,1.386193514,1.399403811,1.399403811,0
2009/5/27,1.39930594,1.400207281,1.382399201,1.383393764,1.383393764,0
2009/5/28,1.383585095,1.398092985,1.379595757,1.393106937,1.393106937,0
2009/5/29,1.393087506,1.41651094,1.392796397,1.41570878,1.41570878,0
2009/6/1,1.411890864,1.424501419,1.410258174,1.416390419,1.416390419,0
2009/6/2,1.416109681,1.433239698,1.410636306,1.430860758,1.430860758,0
2009/6/3,1.430737972,1.43369174,1.411193609,1.414967537,1.414967537,0
2009/6/4,1.41550827,1.423609138,1.407400131,1.417796135,1.417796135,0
2009/6/5,1.417916894,1.426798224,1.393592238,1.397194386,1.397194386,0
2009/6/8,1.393980861,1.399972081,1.381081939,1.390298486,1.390298486,0
2009/6/9,1.391401172,1.409900308,1.3855021,1.406331301,1.406331301,0
2009/6/10,1.405995131,1.414267063,1.391807795,1.39838624,1.39838624,0
2009/6/11,1.39840579,1.417494655,1.395400763,1.41109395,1.41109395,0
2009/6/12,1.41089499,1.413008094,1.394291759,1.400109172,1.400109172,0
2009/6/15,1.398562312,1.400148511,1.376121521,1.378492713,1.378492713,0
2009/6/16,1.378606796,1.39299047,1.375194311,1.38299191,1.38299191,0
2009/6/17,1.383030176,1.397995353,1.38119638,1.393805981,1.393805981,0
2009/6/18,1.393708825,1.399991512,1.38759768,1.39149797,1.39149797,0
2009/6/19,1.391401172,1.400207281,1.388599634,1.39470017,1.39470017,0
2009/6/22,1.393825293,1.393922448,1.383011103,1.386520267,1.386520267,0
2009/6/23,1.386501074,1.410815358,1.383202434,1.407202005,1.407202005,0
2009/6/24,1.407677531,1.413807154,1.389236212,1.394097328,1.394097328,0
2009/6/25,1.394000173,1.401168585,1.389294147,1.398562312,1.398562312,0
2009/6/26,1.398562312,1.411611915,1.398562312,1.405303597,1.405303597,0
2009/6/29,1.406212568,1.410198569,1.398503661,1.40860939,1.40860939,0
2009/6/30,1.408788085,1.415107727,1.400579929,1.4038831,1.4038831,0
2009/7/1,1.403902888,1.419990659,1.40040338,1.414087176,1.414087176,0
2009/7/2,1.413307667,1.414887428,1.393553495,1.395751357,1.395751357,0
2009/7/3,1.396063089,1.402740955,1.394641757,1.396004677,1.396004677,0
2009/7/6,1.395790219,1.399795651,1.388368249,1.397702217,1.397702217,0
2009/7/7,1.397662997,1.405007362,1.390588403,1.391594768,1.391594768,0
2009/7/8,1.391691566,1.393864274,1.383508563,1.387905836,1.387905836,0
2009/7/9,1.388040662,1.406865478,1.386001468,1.402799964,1.402799964,0
2009/7/10,1.402465582,1.402701616,1.38829124,1.393398046,1.393398046,0
2009/7/13,1.396901608,1.400069952,1.39033711,1.399012327,1.399012327,0
2009/7/14,1.398699164,1.40154171,1.391439795,1.397155285,1.397155285,0
2009/7/15,1.397174835,1.413207769,1.396511555,1.410198569,1.410198569,0
2009/7/16,1.410596371,1.416109681,1.405896306,1.414107084,1.414107084,0
2009/7/17,1.414107084,1.414667368,1.4068259,1.41049695,1.41049695,0
2009/7/20,1.422697783,1.422900081,1.421181321,1.421181321,1.421181321,0
2009/7/21,1.421767235,1.421848059,1.419849515,1.419849515,1.419849515,0
2009/7/22,1.42067647,1.421140909,1.420071244,1.420595765,1.420595765,0
